,Label,VehicleID,Distance_driven,Sum_warning,Sum_warning_speed,Sum_secure_dist,Sum_TTC_respect,Sum_safe_dist,Sum_Emergency_Brake
448,Normal,normal154,4254.564227368891,93,65,20,3,4,1
449,Slow,slow149,1346.5830887104146,0,0,0,0,0,0
450,Normal,normal155,4185.5479596838595,79,64,5,0,10,0
451,Slow,slow150,1614.2564744205267,0,0,0,0,0,0
452,Dangerous,dang153,5956.013986041181,250,116,71,8,49,6
453,Normal,normal156,4649.330249811421,84,3,12,4,64,1
454,Slow,slow151,6003.120864890563,1,0,0,1,0,0
455,Dangerous,dang154,4253.815489940739,173,105,37,9,20,2
456,Normal,normal157,1502.5680462861085,2,2,0,0,0,0
457,Dangerous,dang155,4239.0124947932345,112,72,22,3,15,0
458,Normal,normal152,4802.704695520278,18,3,12,2,1,0
459,Normal,normal158,4973.2982186376585,131,33,7,6,85,0
460,Slow,slow153,5955.387424478899,12,0,4,7,0,1
461,Dangerous,dang156,4640.620736867671,298,145,66,22,51,14
462,Normal,normal159,6646.241062125007,122,67,6,4,45,0
463,Slow,slow154,4249.173045893133,15,0,8,7,0,0
464,Dangerous,dang157,1507.970592926563,41,14,24,3,0,0
465,Normal,normal160,2096.125460653146,10,10,0,0,0,0
466,Slow,slow155,4196.98240693947,2,0,0,2,0,0
467,Normal,normal161,6349.918026303723,15,4,5,0,6,0
468,Slow,slow156,4653.175255463681,10,0,0,10,0,0
469,Dangerous,dang158,4972.989059102863,332,126,142,11,52,1
470,Dangerous,dang159,6644.164930753834,38,22,7,6,2,1
471,Normal,normal162,1026.350583153476,14,3,0,2,8,1
472,Slow,slow157,1506.7219529044658,2,0,0,2,0,0
473,Dangerous,dang160,2091.8844804500277,196,14,135,0,47,0
474,Normal,normal163,5579.913807707817,74,68,0,4,2,0
475,Dangerous,dang161,6333.4477116288,295,147,131,5,9,3
476,Normal,normal164,1097.4293910519364,5,0,0,0,5,0
477,Slow,slow158,4954.741074312057,4,0,2,2,0,0
478,Slow,slow159,6641.498010086347,2,0,0,2,0,0
479,Dangerous,dang152,4813.657016399401,268,8,206,1,53,0
480,Dangerous,dang162,1043.4072683802128,54,29,24,0,1,0
481,Normal,normal165,715.6432787620981,1,1,0,0,0,0
482,Slow,slow160,2091.651085085461,2,0,0,2,0,0
483,Dangerous,dang163,5584.664104542063,276,111,71,22,63,9
484,Normal,normal166,3683.9701108247014,31,7,7,0,15,2
485,Slow,slow161,6341.814753429188,1,0,0,0,0,1
486,Dangerous,dang164,1105.9128224711328,56,0,32,7,17,0
487,Normal,normal167,2419.1552955779034,80,45,2,0,33,0
488,Slow,slow162,1032.5295108264454,3,0,0,3,0,0
489,Dangerous,dang165,712.0587660957993,55,11,42,2,0,0
490,Normal,normal168,4468.437182571688,89,56,9,3,21,0
491,Slow,slow163,5574.198609335534,5,0,1,3,0,1
492,Dangerous,dang166,3679.441178283138,173,97,59,7,8,2
493,Normal,normal169,2633.224258702275,7,0,3,0,4,0
494,Slow,slow164,1104.761258363744,3,0,0,3,0,0
495,Dangerous,dang167,2461.7914304030055,86,35,46,3,2,0
496,Slow,slow165,715.6238850091597,0,0,0,0,0,0
497,Dangerous,dang168,4647.319030435513,46,43,3,0,0,0
498,Normal,normal171,4710.6765605258925,87,4,5,7,70,1
499,Slow,slow166,3683.060482953202,14,0,1,13,0,0
500,Dangerous,dang169,2615.4421030678823,113,113,0,0,0,0
501,Normal,normal172,9216.9853418643,29,3,22,4,0,0
502,Slow,slow167,2416.167295742039,2,0,0,0,0,2
503,Dangerous,dang171,4696.830803987039,135,66,19,5,45,0
504,Normal,normal173,4351.638387926933,43,3,9,4,27,0
505,Slow,slow168,4478.4885638593705,3,0,1,2,0,0
506,Normal,normal174,3601.8138747137396,38,4,1,3,30,0
507,Slow,slow169,2625.7735539180253,2,0,0,2,0,0
508,Slow,slow171,4708.983227920223,14,0,8,5,0,1
509,Dangerous,dang172,9205.477829414656,318,64,226,5,21,2
510,Normal,normal175,2102.420872702026,15,1,4,1,9,0
511,Dangerous,dang173,4353.912756760503,293,2,194,9,83,5
512,Normal,normal176,4159.8123043327105,54,2,15,7,29,1
513,Slow,slow152,4791.33144542533,2,0,0,2,0,0
514,Dangerous,dang174,3610.8558346337577,95,30,62,2,1,0
515,Normal,normal177,3082.8837243033468,20,19,1,0,0,0
516,Slow,slow172,9216.387162901112,1,0,1,0,0,0
517,Dangerous,dang175,2101.09134903975,119,12,79,3,24,1
518,Normal,normal178,5705.053104692944,35,3,11,2,19,0
519,Normal,normal179,3446.932626631727,70,33,7,2,28,0
520,Slow,slow173,4352.454560628727,6,1,0,5,0,0
521,Slow,slow174,3600.795047738182,0,0,0,0,0,0
522,Dangerous,dang176,4242.027661743027,277,0,131,14,123,9
523,Dangerous,dang177,3075.2298733299103,175,52,93,0,30,0
524,Normal,normal180,3219.2111158405914,3,3,0,0,0,0
525,Slow,slow175,2110.307790871085,0,0,0,0,0,0
526,Dangerous,dang178,5788.766473411655,154,74,51,5,22,2
527,Dangerous,dang180,3207.9551095325583,99,61,11,2,25,0
528,Normal,normal181,5425.679488770031,151,119,5,5,21,1
529,Dangerous,dang179,3437.799759115138,288,113,68,25,73,9
530,Normal,normal182,878.6785233832345,9,9,0,0,0,0
531,Slow,slow176,4161.045318814636,5,0,3,2,0,0
532,Normal,normal183,2413.0732949917847,7,5,0,0,2,0
533,Dangerous,dang181,5432.592708450782,170,112,49,2,6,1
534,Normal,normal184,6389.319715412448,158,4,34,9,111,0
535,Slow,slow177,3050.5656220274004,0,0,0,0,0,0
536,Slow,slow178,5689.492315837265,14,0,5,9,0,0
537,Slow,slow179,3449.5231498732514,9,0,4,5,0,0
538,Slow,slow180,3214.307473489785,3,0,0,3,0,0
539,Dangerous,dang182,875.4039201378532,73,21,26,2,24,0
540,Normal,normal185,2891.230324950829,121,59,2,4,56,0
541,Dangerous,dang183,2436.2865371500106,157,8,106,5,37,1
542,Normal,normal186,5701.8850759372035,402,2,7,2,390,1
543,Dangerous,dang184,6672.748456260551,129,18,76,9,26,0
544,Normal,normal187,5258.6080882304295,19,4,2,2,11,0
545,Slow,slow181,5426.829530588925,5,0,3,2,0,0
546,Slow,slow182,874.8967309394791,0,0,0,0,0,0
547,Dangerous,dang185,2899.999580336695,260,79,56,7,115,3
548,Normal,normal188,2045.4493737555767,73,73,0,0,0,0
549,Slow,slow183,2413.669848926153,3,0,0,2,0,1
550,Dangerous,dang186,5700.931362660869,636,49,149,10,427,1
551,Normal,normal189,5364.307771818309,48,12,17,4,13,2
552,Slow,slow184,6393.778989851921,13,0,3,9,0,1
553,Dangerous,dang187,5253.0182431540525,234,66,132,0,36,0
554,Normal,normal190,4095.9564736540956,26,2,2,3,19,0
555,Slow,slow185,2886.612007904022,5,0,0,5,0,0
556,Dangerous,dang188,2039.5949623909758,173,75,82,5,11,0
557,Dangerous,dang190,4086.5658118895053,81,77,4,0,0,0
558,Normal,normal191,3981.2458493728004,37,1,5,2,28,1
559,Slow,slow186,5700.377043332275,8,0,2,6,0,0
560,Dangerous,dang189,5427.69752170002,306,138,93,19,46,10
561,Normal,normal192,2639.731063087547,26,5,7,3,11,0
562,Slow,slow187,5241.806636486053,11,0,4,7,0,0
563,Slow,slow190,4055.18485197854,6,0,0,4,0,2
564,Normal,normal193,3973.9486430073734,74,8,3,3,60,0
565,Slow,slow188,2047.3669994817117,0,0,0,0,0,0
566,Dangerous,dang191,3969.559594488677,70,34,29,1,4,2
567,Normal,normal194,4959.256990630103,274,10,13,3,246,2
568,Slow,slow189,5344.957270064565,8,0,5,2,0,1
569,Dangerous,dang192,2655.637615929256,58,12,17,5,23,1
570,Normal,normal195,4170.369077488521,62,4,2,1,55,0
571,Dangerous,dang193,4015.369749146668,126,47,78,0,0,1
572,Normal,normal196,4537.222076761043,71,58,1,2,10,0
573,Slow,slow191,3970.673101123019,3,0,2,1,0,0
574,Normal,normal197,3470.406705527063,3,1,2,0,0,0
575,Slow,slow192,2641.3237599630347,1,0,0,0,0,1
576,Dangerous,dang195,4176.2924554340825,211,79,72,7,53,0
577,Normal,normal198,3503.797430182484,31,10,3,1,16,1
578,Slow,slow193,3975.772135181404,4,0,1,3,0,0
579,Dangerous,dang196,4617.351082605494,112,74,27,0,11,0
580,Normal,normal199,2665.193629827436,27,24,0,3,0,0
581,Dangerous,dang197,3462.492448976786,70,53,15,1,1,0
582,Normal,normal200,4157.747850123462,279,3,5,4,267,0
583,Slow,slow195,4168.611571423795,6,3,1,2,0,0
584,Dangerous,dang194,4977.337782925562,498,54,151,13,278,2
585,Dangerous,dang198,3546.5704114740374,117,58,50,3,6,0
586,Dangerous,dang200,4170.445148973153,186,140,19,5,22,0
587,Normal,normal201,4652.616769173522,5,0,1,0,4,0
588,Slow,slow196,4543.2301941473725,2,0,0,2,0,0
589,Dangerous,dang199,2664.9307849206725,153,100,33,5,15,0
590,Slow,slow197,3441.3766732512368,4,0,4,0,0,0
591,Normal,normal202,578.9899753551992,8,6,0,2,0,0
592,Normal,normal203,4149.5267605539775,81,13,9,7,51,1
593,Slow,slow198,3505.0281532537842,13,0,4,9,0,0
594,Dangerous,dang201,4663.149763613511,159,13,134,5,3,4
595,Normal,normal204,3807.2248235406632,49,0,6,2,41,0
596,Slow,slow194,4956.1522274061645,12,0,2,10,0,0
597,Slow,slow199,2667.3688755994785,0,0,0,0,0,0
598,Slow,slow200,4167.2881967383355,3,0,1,2,0,0
599,Normal,normal205,5452.480659282235,41,4,10,3,23,1
600,Dangerous,dang202,571.3820306336446,33,17,12,1,2,1
601,Dangerous,dang203,4177.314977554688,453,33,202,28,181,9
602,Normal,normal206,4056.7048373335056,19,19,0,0,0,0
603,Slow,slow201,4655.587843490786,3,0,0,2,0,1
604,Dangerous,dang204,3800.8287278811868,44,1,21,10,12,0
605,Normal,normal207,2415.0745090690675,3,3,0,0,0,0
606,Dangerous,dang205,5446.522649167943,368,5,244,11,102,6
607,Normal,normal208,5534.7229658021115,27,5,3,0,18,1
608,Slow,slow202,571.3918172474868,2,0,0,2,0,0
609,Slow,slow203,4162.388376156547,16,0,6,9,0,1
610,Dangerous,dang206,4102.487504142239,71,27,27,6,11,0
611,Normal,normal209,5342.653949064455,183,15,0,3,163,2
612,Slow,slow204,3807.0823085775623,18,0,6,11,0,1
613,Dangerous,dang207,2425.6544430911085,126,6,110,0,9,1
614,Slow,slow205,5438.347676213692,10,0,0,7,0,3
615,Dangerous,dang208,5530.387420333691,225,66,86,15,49,9
616,Normal,normal211,5038.706789601033,50,5,9,4,31,1
617,Slow,slow206,4064.3016415198117,5,0,1,4,0,0
618,Dangerous,dang209,5409.036979466201,396,118,61,10,204,3
619,Normal,normal212,1395.6182058498653,1,1,0,0,0,0
620,Slow,slow207,2419.9782108847307,0,0,0,0,0,0
621,Normal,normal213,2431.955808902451,5,5,0,0,0,0
622,Dangerous,dang211,5088.958358077522,438,38,199,16,180,5
623,Normal,normal214,4049.9732088209657,16,7,5,1,3,0
624,Slow,slow209,5343.275425513986,4,0,0,4,0,0
625,Dangerous,dang212,1396.9522185788667,70,1,57,0,12,0
626,Normal,normal215,5017.477357335921,21,1,0,2,18,0
627,Dangerous,dang213,2451.012472251499,53,32,19,1,1,0
628,Normal,normal216,241.75129506474397,0,0,0,0,0,0
629,Slow,slow208,5534.797755119869,11,0,3,7,0,1
630,Slow,slow211,4972.313833595116,5,0,0,4,0,1
631,Dangerous,dang214,4057.2090708550886,194,185,9,0,0,0
632,Normal,normal217,748.858905569831,4,4,0,0,0,0
633,Slow,slow212,1395.8523088509082,0,0,0,0,0,0
634,Dangerous,dang215,5024.560591806649,352,33,113,4,201,1
635,Normal,normal218,6805.063552548468,20,0,2,3,15,0
636,Slow,slow213,2432.356261881786,3,3,0,0,0,0
637,Dangerous,dang216,239.10284430070527,19,1,14,3,1,0
638,Slow,slow214,4060.4631630197173,0,0,0,0,0,0
639,Dangerous,dang217,745.4275028585324,61,3,47,2,9,0
640,Normal,normal220,4293.094130834774,57,6,6,4,41,0
641,Slow,slow215,5012.013134436349,144,0,2,4,138,0
642,Dangerous,dang218,6809.098610344426,141,118,23,0,0,0
643,Normal,normal221,3785.3242363259596,195,50,5,3,137,0
644,Slow,slow216,245.52979752329944,2,0,0,2,0,0
645,Normal,normal222,3162.0639304859787,2,2,0,0,0,0
646,Slow,slow217,749.9719546969092,2,0,0,2,0,0
647,Dangerous,dang220,4307.649442040021,350,27,138,20,163,2
648,Normal,normal223,936.6222098778019,6,5,1,0,0,0
649,Slow,slow218,6801.242399891049,10,0,3,6,0,1
650,Dangerous,dang221,3847.596558566417,340,110,62,4,163,1
651,Normal,normal224,3497.287783667627,24,3,1,6,14,0
652,Dangerous,dang222,3169.180602824064,67,21,40,4,2,0
653,Normal,normal225,4539.434251930741,16,1,4,4,6,1
654,Slow,slow220,4290.490975205264,18,0,8,10,0,0
655,Dangerous,dang223,937.2577983246907,31,10,19,0,2,0
656,Dangerous,dang225,4539.659594047168,134,42,61,7,23,1
657,Normal,normal226,2153.0099198810294,21,2,0,3,16,0
658,Slow,slow221,3791.6346646678335,5,0,3,1,0,1
659,Dangerous,dang224,3498.2375645861157,171,67,80,9,15,0
660,Slow,slow222,3169.368073681917,7,0,4,2,0,1
661,Slow,slow223,936.2177814175279,0,0,0,0,0,0
662,Normal,normal228,4384.873350248875,41,4,0,5,32,0
663,Slow,slow225,4543.434154896453,6,0,1,4,0,1
664,Dangerous,dang226,2148.6480295919673,33,2,29,1,1,0
665,Slow,slow224,3495.576249844379,5,0,2,2,0,1
666,Normal,normal230,4668.306165436027,39,4,10,3,21,1
667,Dangerous,dang228,4380.226647559971,325,7,241,8,68,1
668,Normal,normal231,1655.5855219702355,50,17,7,2,24,0
669,Slow,slow226,2151.073604149852,11,0,6,5,0,0
670,Normal,normal232,1180.7211573767206,0,0,0,0,0,0
671,Normal,normal233,1692.6894224576351,2,2,0,0,0,0
672,Slow,slow228,4379.242533246332,5,0,1,4,0,0
673,Dangerous,dang231,1655.0356200891317,90,56,29,2,1,2
674,Normal,normal234,3588.4331353769617,84,1,8,5,70,0
675,Dangerous,dang232,1177.3317421005931,97,0,72,2,22,1
676,Normal,normal235,5034.633868368717,33,4,5,1,21,2
677,Dangerous,dang233,1684.7795469528955,91,54,28,3,6,0
678,Normal,normal229,5476.846304498157,134,1,15,4,114,0
679,Normal,normal236,1385.3061042867319,41,36,0,2,3,0
680,Slow,slow231,1659.166259385935,3,0,0,3,0,0
681,Dangerous,dang229,5605.220164462211,361,150,94,21,83,13
682,Dangerous,dang234,3634.1106227757186,229,35,79,13,101,1
683,Normal,normal237,4855.029685353971,87,2,16,5,62,2
684,Slow,slow232,1187.8197273053836,2,0,0,2,0,0
685,Dangerous,dang235,5043.701800756108,240,42,123,13,60,2
686,Normal,normal238,2733.8511526061043,2,2,0,0,0,0
687,Slow,slow233,1676.6587115440147,4,4,0,0,0,0
688,Dangerous,dang236,1374.9969707700106,67,39,17,2,9,0
689,Dangerous,dang237,4848.780280311532,251,7,119,5,117,3
690,Normal,normal239,2321.371761360874,7,5,1,0,0,1
691,Slow,slow234,3584.435871668288,20,0,9,11,0,0
692,Normal,normal240,3993.125232603221,50,4,6,0,40,0
693,Slow,slow235,5037.484757705453,0,0,0,0,0,0
694,Slow,slow237,4856.518034640356,11,0,3,6,0,2
695,Dangerous,dang238,2729.983076670112,190,2,165,3,20,0
696,Normal,normal241,5381.135210448888,213,72,6,1,134,0
697,Slow,slow236,1387.5944398507552,0,0,0,0,0,0
698,Dangerous,dang239,2310.988052415146,121,29,47,3,41,1
699,Normal,normal242,4845.524549856326,45,2,2,2,39,0
700,Dangerous,dang240,3992.057883033526,180,65,54,6,53,2
701,Normal,normal243,4294.9954168559725,2,2,0,0,0,0
702,Slow,slow229,5460.2343650798075,6,0,1,5,0,0
703,Slow,slow238,2734.2939265936666,0,0,0,0,0,0
704,Dangerous,dang241,5392.5575881328305,360,116,127,15,100,2
705,Normal,normal244,5831.7604592093685,80,1,8,6,65,0
706,Slow,slow239,2201.831459736877,5,0,2,2,0,1
707,Dangerous,dang242,4888.564893646371,179,19,103,3,54,0
708,Normal,normal245,2038.2819368239968,66,1,3,4,58,0
709,Dangerous,dang243,4281.328046962663,201,54,84,2,58,3
710,Normal,normal246,2343.6571850383784,77,3,0,2,72,0
711,Slow,slow240,3996.415399457621,5,0,2,3,0,0
712,Slow,slow241,5384.514882338883,21,0,9,10,0,2
713,Slow,slow242,4847.310878438216,8,0,0,8,0,0
714,Dangerous,dang244,5830.392881662722,129,31,98,0,0,0
715,Normal,normal247,4537.560280735613,109,102,5,2,0,0
716,Dangerous,dang245,2034.2064395422758,133,1,45,7,79,1
717,Normal,normal248,3392.29911836324,101,1,25,0,75,0
718,Slow,slow243,4179.092979961268,8,0,3,5,0,0
719,Dangerous,dang246,2340.26044711038,124,4,113,0,6,1
720,Normal,normal249,4278.362211376453,35,2,1,2,30,0
721,Slow,slow244,5792.988009069591,3,0,1,2,0,0
722,Dangerous,dang247,4519.705286791528,196,88,61,15,27,5
723,Normal,normal250,4038.334863752753,5,5,0,0,0,0
724,Slow,slow245,2040.7462241400558,1,0,0,1,0,0
725,Dangerous,dang248,3386.6831632035787,333,9,164,18,137,5
726,Dangerous,dang250,4038.315496231893,69,29,37,2,0,1
727,Slow,slow246,2347.3784814540827,0,0,0,0,0,0
728,Dangerous,dang249,4272.049880198947,325,2,219,6,97,1
729,Normal,normal252,1275.842795345947,4,4,0,0,0,0
730,Slow,slow247,4534.920269139934,2,0,2,0,0,0
731,Slow,slow248,3373.729394832817,6,1,3,2,0,0
732,Normal,normal253,5072.0681276831465,30,1,1,6,20,2
733,Normal,normal254,5875.135908104888,33,0,4,7,22,0
734,Slow,slow249,4277.845944468971,4,0,2,2,0,0
735,Slow,slow250,4046.0373242040764,3,0,1,2,0,0
736,Dangerous,dang252,1271.3038208714934,80,3,76,0,1,0
737,Normal,normal255,3697.2759146691383,28,0,0,4,24,0
738,Dangerous,dang254,5867.0267437431585,227,52,99,18,53,5
739,Normal,normal257,1797.001429699997,6,3,2,0,1,0
740,Slow,slow252,1274.1324134651722,0,0,0,0,0,0
741,Normal,normal258,4060.569736686391,16,3,1,2,10,0
742,Dangerous,dang253,5073.249076582502,262,155,65,13,27,2
743,Normal,normal251,2860.7304276692284,4,1,0,2,0,1
744,Normal,normal259,4441.373514149778,13,2,0,2,9,0
745,Slow,slow254,5869.665181409652,9,0,0,9,0,0
746,Dangerous,dang230,4675.2089147926945,114,5,106,0,1,2
747,Dangerous,dang257,1791.993933131051,69,3,62,3,1,0
748,Normal,normal260,2660.2583172723034,131,122,4,4,1,0
749,Dangerous,dang258,4058.917530273294,128,13,95,7,11,2
750,Normal,normal261,3154.3000000412776,8,3,3,2,0,0
751,Slow,slow253,5075.13012519043,7,0,1,6,0,0
752,Dangerous,dang251,2849.3272102253545,34,28,6,0,0,0
753,Dangerous,dang259,4453.585004268574,181,9,103,2,67,0
754,Normal,normal262,6084.425692575345,280,86,6,7,180,1
755,Slow,slow257,1796.1888931624655,0,0,0,0,0,0
756,Dangerous,dang260,2840.1335102116595,89,31,21,9,26,2
757,Normal,normal263,4242.1599673053515,28,0,2,3,23,0
758,Slow,slow230,4667.849847132493,17,0,14,3,0,0
759,Slow,slow258,3935.0588707631564,4,0,0,4,0,0
760,Dangerous,dang261,3150.9096039827323,197,15,129,5,48,0
761,Normal,normal264,5902.019654330282,115,10,13,12,76,4
762,Slow,slow251,2857.7441662097553,7,0,2,4,0,1
763,Dangerous,dang255,3698.0072337682095,85,0,81,0,4,0
764,Dangerous,dang262,6090.622228012706,366,84,146,28,100,8
765,Normal,normal265,6241.5472925713975,341,83,28,2,227,1
766,Slow,slow260,2665.1987994243145,3,0,0,3,0,0
767,Dangerous,dang263,4243.2757576004215,299,0,211,6,82,0
768,Normal,normal266,5314.097566374197,11,0,2,3,6,0
769,Slow,slow261,3145.024710407003,8,1,7,0,0,0
770,Slow,slow262,6082.987153596968,14,0,3,10,0,1
771,Dangerous,dang264,5947.232798032192,470,87,160,26,192,5
772,Normal,normal267,5690.71214622902,112,55,22,3,32,0
773,Slow,slow255,3706.459062207306,4,0,0,4,0,0
774,Slow,slow263,4246.022280548322,5,0,0,5,0,0
775,Dangerous,dang265,6198.202746610951,146,74,34,7,29,2
776,Normal,normal268,5242.415282997951,68,5,10,2,51,0
777,Dangerous,dang266,5314.571666772061,216,42,136,9,24,5
778,Normal,normal269,3653.3582254676744,274,20,25,4,224,1
779,Slow,slow264,5907.603411068569,18,4,0,12,0,2
780,Dangerous,dang267,5747.482217000847,263,111,92,20,34,6
781,Normal,normal270,2857.4507470834487,93,91,0,0,1,1
782,Dangerous,dang268,5237.430423299411,112,10,88,4,8,2
783,Normal,normal271,1822.846782918194,9,3,1,0,4,1
784,Slow,slow265,6190.350870046349,10,0,3,6,0,1
785,Slow,slow266,5317.196117594356,15,0,8,6,0,1
786,Dangerous,dang269,3776.360453286232,219,57,78,20,61,3
787,Normal,normal272,3467.658874537193,107,1,0,2,103,1
788,Slow,slow259,4446.373398089505,4,0,3,1,0,0
789,Slow,slow267,5689.016722716452,10,0,5,5,0,0
790,Normal,normal273,2559.7066700698047,5,5,0,0,0,0
791,Slow,slow268,5229.63353422307,8,0,2,5,0,1
792,Dangerous,dang271,1833.1658172369669,91,52,18,9,12,0
793,Normal,normal274,1084.0232229741678,14,0,1,2,11,0
794,Slow,slow269,3658.3213401758817,9,0,6,3,0,0
795,Dangerous,dang272,3452.9330193290134,161,135,18,1,5,2
796,Normal,normal275,3479.1171672989635,61,27,0,2,31,1
797,Dangerous,dang273,2574.7638080352685,28,13,13,1,0,1
798,Normal,normal276,5204.49342755488,79,24,14,0,41,0
799,Slow,slow271,1827.740076347615,0,0,0,0,0,0
800,Dangerous,dang274,1080.781446507379,62,15,35,3,7,2
801,Normal,normal277,5493.84350194374,95,65,7,3,20,0
802,Slow,slow272,3459.6529830289514,3,0,1,1,0,1
803,Dangerous,dang275,3469.9109319348763,120,66,22,4,26,2
804,Normal,normal278,5030.575036071604,49,1,3,2,43,0
805,Slow,slow273,2559.0759334679974,7,1,0,6,0,0
806,Dangerous,dang270,2855.2221336690627,190,134,19,8,27,2
807,Dangerous,dang276,5153.259610515902,347,122,131,8,86,0
808,Normal,normal279,6003.678616048363,36,3,0,1,31,1
809,Slow,slow274,1076.2761614093401,0,0,0,0,0,0
810,Dangerous,dang277,5492.885797406367,327,58,176,17,73,3
811,Normal,normal280,6679.849059829526,194,4,4,9,174,3
812,Slow,slow275,3471.2489763414396,7,0,0,7,0,0
813,Dangerous,dang278,5029.944396024164,129,23,37,3,66,0
814,Normal,normal281,3666.3505537973224,34,1,1,3,29,0
815,Slow,slow270,2868.3941385903845,4,0,0,4,0,0
816,Slow,slow276,5195.633891995951,28,20,1,7,0,0
817,Dangerous,dang279,6008.497245268195,120,5,53,6,55,1
818,Normal,normal282,5982.59735774743,287,31,22,2,231,1
819,Dangerous,dang280,6727.1717682236595,298,32,63,15,186,2
820,Normal,normal283,5284.72641166986,101,26,18,4,53,0
821,Slow,slow277,5478.725573754558,8,0,0,7,0,1
822,Slow,slow278,5026.265580109648,8,0,2,6,0,0
823,Dangerous,dang281,3799.4674483468757,182,24,126,6,25,1
824,Normal,normal284,4700.076251446706,557,3,3,1,547,3
825,Slow,slow279,5998.005433455395,6,0,2,4,0,0
826,Normal,normal285,5372.840427207819,125,28,28,9,56,4
827,Slow,slow280,6674.600149647865,11,0,5,4,0,2
828,Dangerous,dang283,5557.997185809776,392,117,174,13,86,2
829,Slow,slow281,3673.1714348199866,9,2,2,5,0,0
830,Dangerous,dang284,6208.282160309016,363,118,145,20,73,7
831,Dangerous,dang285,5392.88648581581,363,2,251,14,92,4
832,Normal,normal287,4204.095163710022,43,13,0,2,28,0
833,Normal,normal288,2389.913556513245,2,1,1,0,0,0
834,Slow,slow283,5280.173589426055,7,0,5,1,0,1
835,Normal,normal289,3109.994914938209,174,121,5,4,43,1
836,Slow,slow284,5911.140309808005,3,0,0,3,0,0
837,Dangerous,dang287,4212.121919745808,283,65,88,17,111,2
838,Normal,normal290,2946.165346177077,79,11,4,2,62,0
839,Slow,slow285,5379.051628318719,10,0,2,8,0,0
840,Dangerous,dang288,2385.703929296301,130,1,111,7,11,0
841,Normal,normal291,5098.390010683223,25,2,2,2,17,2
842,Slow,slow287,4205.444254645175,6,0,1,5,0,0
843,Dangerous,dang289,3110.1785244489693,180,123,26,2,29,0
844,Normal,normal292,5070.241782931078,35,22,7,2,3,1
845,Dangerous,dang290,3036.5228497312187,177,72,75,8,21,1
846,Normal,normal293,6692.01858986633,241,2,26,2,210,1
847,Slow,slow288,2384.565501441138,1,0,1,0,0,0
848,Dangerous,dang291,5104.260147061406,317,129,63,8,117,0
849,Normal,normal294,3482.6963748656,30,1,2,6,19,2
850,Slow,slow289,3105.8377388503422,5,0,0,5,0,0
851,Dangerous,dang292,5076.593846330846,380,39,219,16,102,4
852,Normal,normal295,1742.4605561556154,9,1,0,2,6,0
853,Slow,slow290,2954.96914710773,6,0,0,6,0,0
854,Dangerous,dang293,4751.661775521842,1101,84,141,26,839,11
855,Normal,normal296,4724.972796732058,66,0,7,5,54,0
856,Slow,slow291,5102.788034738944,14,4,3,7,0,0
857,Dangerous,dang294,3483.154510398235,242,42,108,19,61,12
858,Normal,normal297,3237.9887783292716,40,4,11,3,22,0
859,Slow,slow292,5044.005165155139,11,0,6,5,0,0
860,Dangerous,dang295,1733.2823501420755,6,2,4,0,0,0
