,Label,VehicleID,Distance_driven,Sum_warning,Sum_warning_speed,Sum_secure_dist,Sum_TTC_respect,Sum_safe_dist,Sum_Emergency_Brake
2031,Slow,slow695,726.3679421544974,0,0,0,0,0,0
2032,Dangerous,dang696,4407.889915701328,276,10,89,11,160,6
2033,Normal,normal697,3145.7654861194965,5,5,0,0,0,0
2034,Slow,slow696,4409.493215241968,1,0,0,0,0,1
2035,Dangerous,dang697,3139.632185392861,119,89,27,0,2,1
2036,Normal,normal698,5184.222239684028,30,30,0,0,0,0
2037,Slow,slow697,3144.0731441147095,0,0,0,0,0,0
2038,Dangerous,dang698,5187.356674278286,109,75,23,0,11,0
2039,Normal,normal699,2922.2181604590523,2,2,0,0,0,0
2040,Dangerous,dang699,2934.7415812947734,64,25,15,11,13,0
2041,Slow,slow698,5185.395330524892,0,0,0,0,0,0
2042,Normal,normal700,1955.7367132900024,7,7,0,0,0,0
2043,Slow,slow699,2928.3573815574578,0,0,0,0,0,0
2044,Dangerous,dang700,1948.913112500075,215,4,128,0,83,0
2045,Normal,normal701,5018.533993658338,59,58,0,0,0,1
2046,Slow,slow700,1951.8140474027502,0,0,0,0,0,0
2047,Dangerous,dang701,5041.064672843055,192,35,87,4,66,0
2048,Normal,normal702,3777.039073608913,4,4,0,0,0,0
2049,Slow,slow701,5017.494373377219,1,0,0,0,0,1
2050,Dangerous,dang702,3789.1315185436188,180,112,62,1,2,3
2051,Normal,normal703,4634.648739644594,2,2,0,0,0,0
2052,Slow,slow702,3783.259187924083,1,0,0,0,0,1
2053,Dangerous,dang703,4633.278842687586,100,59,39,0,1,1
2054,Normal,normal704,5632.609550159843,2,2,0,0,0,0
2055,Slow,slow703,4636.5106135627975,0,0,0,0,0,0
2056,Dangerous,dang704,5641.703238074171,147,12,64,5,65,1
2057,Normal,normal705,5995.664474420242,4,4,0,0,0,0
2058,Slow,slow704,5606.838392305998,0,0,0,0,0,0
2059,Dangerous,dang705,5994.294287200177,474,66,107,6,295,0
2060,Normal,normal706,3458.6780630188455,1,0,0,0,0,1
2061,Slow,slow705,5993.192931660852,0,0,0,0,0,0
2062,Dangerous,dang706,3466.9433545858815,97,28,44,0,25,0
2063,Normal,normal707,3929.4176345128785,2,2,0,0,0,0
2064,Slow,slow706,3463.866259997276,0,0,0,0,0,0
2065,Dangerous,dang707,3977.67918054205,96,3,81,0,11,1
2066,Normal,normal708,2851.5279834033986,2,2,0,0,0,0
2067,Slow,slow707,3930.4286043015245,0,0,0,0,0,0
2068,Dangerous,dang708,2859.4038962661225,138,36,94,6,1,1
2069,Normal,normal709,5074.250253383072,1,1,0,0,0,0
2070,Slow,slow708,2858.0550598923282,0,0,0,0,0,0
2071,Dangerous,dang709,5067.294473336175,196,43,59,2,92,0
2072,Normal,normal710,3055.3236875559255,0,0,0,0,0,0
2073,Slow,slow709,5077.9760733733165,0,0,0,0,0,0
2074,Dangerous,dang710,3057.8199213092967,32,1,19,0,12,0
2075,Normal,normal711,5060.406875174952,40,39,0,0,0,1
2076,Slow,slow710,3060.7360470087733,0,0,0,0,0,0
2077,Dangerous,dang711,5069.870954858439,182,41,79,5,51,6
2078,Normal,normal712,3693.0044526130787,22,21,0,0,0,1
2079,Slow,slow711,5065.662512729262,0,0,0,0,0,0
2080,Dangerous,dang712,3726.2366487230006,47,47,0,0,0,0
2081,Normal,normal713,5858.355467040662,0,0,0,0,0,0
2082,Slow,slow712,3692.265973829931,2,0,0,0,0,2
2083,Dangerous,dang713,5841.86008891191,1,1,0,0,0,0
2084,Normal,normal714,5479.079698117403,1,1,0,0,0,0
2085,Slow,slow713,5850.156565704443,0,0,0,0,0,0
2086,Dangerous,dang714,5483.298262605287,276,9,228,0,39,0
2087,Normal,normal715,3997.071608494695,2,1,0,0,0,1
2088,Slow,slow714,5461.022934845195,1,0,0,0,0,1
2089,Dangerous,dang715,4008.4734611699137,54,6,12,3,29,4
2090,Normal,normal716,4786.937972638526,0,0,0,0,0,0
2091,Slow,slow715,3979.62010574567,1,0,0,0,0,1
2092,Dangerous,dang716,4988.323738540192,324,3,19,9,288,5
2093,Normal,normal717,7450.5290166986215,36,35,0,0,0,1
2094,Slow,slow716,4782.9075250974065,0,0,0,0,0,0
2095,Dangerous,dang717,7567.66085327345,168,37,101,2,28,0
2096,Normal,normal718,3435.767017027227,2,2,0,0,0,0
2097,Slow,slow717,7449.237085940718,2,1,0,0,0,1
2098,Dangerous,dang718,3560.1198538254284,161,36,110,0,15,0
2099,Normal,normal719,2873.278746461328,3,3,0,0,0,0
2100,Slow,slow718,3437.722446396527,0,0,0,0,0,0
2101,Dangerous,dang719,2899.085657431509,26,12,11,0,2,1
2102,Normal,normal720,1562.192504057989,3,3,0,0,0,0
2103,Slow,slow719,2881.8358477374472,3,3,0,0,0,0
2104,Dangerous,dang720,1585.1941729428613,61,14,42,1,3,1
2105,Normal,normal721,5097.89337407132,14,13,0,0,0,1
2106,Slow,slow720,1557.8226934351815,0,0,0,0,0,0
2107,Dangerous,dang721,5106.562114432194,200,164,23,3,9,1
2108,Normal,normal722,715.457315390694,2,2,0,0,0,0
2109,Dangerous,dang722,721.6161176735936,30,1,25,2,2,0
2110,Normal,normal723,2274.8422912082256,14,14,0,0,0,0
2111,Slow,slow721,5096.61437390322,2,0,1,0,0,1
2112,Slow,slow722,714.6755576998073,0,0,0,0,0,0
2113,Dangerous,dang723,2267.5264401764725,58,25,30,1,1,1
2114,Normal,normal724,3325.381189148598,5,5,0,0,0,0
2115,Slow,slow723,2278.292362486532,0,0,0,0,0,0
2116,Dangerous,dang724,3322.5216749134065,124,21,46,1,54,2
2117,Normal,normal725,4162.07517159042,1,0,0,0,0,1
2118,Slow,slow724,3312.1458569785827,1,0,0,0,0,1
2119,Dangerous,dang725,4444.783978431339,47,47,0,0,0,0
2120,Normal,normal726,1367.2681227998069,1,1,0,0,0,0
2121,Slow,slow725,4160.093603613657,1,0,0,0,0,1
2122,Dangerous,dang726,1364.0110825556135,23,5,16,1,1,0
2123,Normal,normal727,2513.881643333613,1,1,0,0,0,0
2124,Slow,slow726,1368.7416786882748,0,0,0,0,0,0
2125,Dangerous,dang727,2513.2131532693647,119,2,107,1,8,1
2126,Normal,normal728,2810.879329328328,32,31,0,0,0,1
2127,Slow,slow727,2519.1540392536954,0,0,0,0,0,0
2128,Dangerous,dang728,2802.043478710899,171,59,86,0,26,0
2129,Normal,normal729,2944.8946266614225,4,3,1,0,0,0
2130,Dangerous,dang729,2943.3446039833084,63,0,45,3,14,1
2131,Slow,slow728,2807.3613272052353,0,0,0,0,0,0
2132,Slow,slow729,2949.500852556046,0,0,0,0,0,0
2133,Normal,normal730,2823.5246902095464,2,1,1,0,0,0
2134,Dangerous,dang730,2820.2610254355463,27,27,0,0,0,0
2135,Normal,normal731,5485.682548252945,4,4,0,0,0,0
2136,Slow,slow730,2825.177327390542,0,0,0,0,0,0
2137,Dangerous,dang731,5505.988063610865,62,4,53,0,5,0
2138,Normal,normal732,3690.282127744077,1,1,0,0,0,0
2139,Slow,slow731,5491.965601918228,1,0,0,0,0,1
2140,Dangerous,dang732,3691.2414038813586,253,28,151,1,72,1
2141,Normal,normal733,7336.405918150338,5,4,0,0,0,1
2142,Slow,slow732,3699.1522254335473,0,0,0,0,0,0
2143,Dangerous,dang733,7338.017032316041,346,125,125,8,88,0
2144,Normal,normal734,5514.547818327734,50,50,0,0,0,0
2145,Slow,slow733,7339.762492653908,0,0,0,0,0,0
2146,Dangerous,dang734,5520.728592667024,82,43,23,6,9,1
2147,Normal,normal735,3711.8254329144015,0,0,0,0,0,0
2148,Slow,slow734,5517.69122890142,1,0,1,0,0,0
2149,Dangerous,dang735,3713.2136701104396,225,87,93,4,41,0
2150,Normal,normal736,5324.645495812222,38,38,0,0,0,0
2151,Slow,slow735,3713.758837166736,0,0,0,0,0,0
2152,Dangerous,dang736,5330.938631062929,232,216,13,1,2,0
2153,Normal,normal737,3621.2908699039917,36,36,0,0,0,0
2154,Slow,slow736,5327.790099373659,1,0,0,0,0,1
2155,Dangerous,dang737,3629.4770528434738,161,42,89,0,29,1
2156,Slow,slow737,3624.4861924965503,0,0,0,0,0,0
2157,Normal,normal739,3516.5284009157467,3,0,0,0,0,3
2158,Dangerous,dang739,3506.945716033976,139,21,47,3,67,1
2159,Normal,normal740,4892.718005120795,14,13,0,0,0,1
2160,Slow,slow739,3515.2899689820065,1,0,0,0,0,1
2161,Dangerous,dang740,4918.3483686150585,213,37,144,7,25,0
2162,Slow,slow740,4895.2133945911955,1,0,0,0,0,1
2163,Normal,normal742,5938.4973039389715,5,5,0,0,0,0
2164,Dangerous,dang742,5936.651035565906,236,9,172,0,54,1
2165,Normal,normal743,5615.039085865462,23,23,0,0,0,0
2166,Slow,slow742,5934.6909552201605,1,0,0,0,0,1
2167,Dangerous,dang743,5701.852541562698,44,3,27,7,5,2
2168,Normal,normal744,1331.11073900948,26,26,0,0,0,0
2169,Dangerous,dang744,1334.6995485219388,26,9,15,0,1,1
2170,Slow,slow743,5600.993172484184,1,0,0,0,0,1
2171,Slow,slow744,1333.37377932193,1,0,0,0,0,1
2172,Normal,normal746,4691.831230068569,3,3,0,0,0,0
2173,Dangerous,dang746,4701.123236734732,20,19,0,0,0,1
2174,Normal,normal745,4189.297947784803,3,2,0,0,0,1
2175,Normal,normal747,5168.335698346984,3,3,0,0,0,0
2176,Slow,slow746,4699.572000719587,0,0,0,0,0,0
2177,Dangerous,dang745,4186.278928103177,69,25,44,0,0,0
2178,Dangerous,dang747,5169.221642207751,93,4,88,0,0,1
2179,Normal,normal748,1193.7390286462637,3,3,0,0,0,0
2180,Slow,slow745,4188.98445617784,0,0,0,0,0,0
2181,Slow,slow747,5169.313342336468,1,0,0,0,0,1
2182,Dangerous,dang748,1185.9408749591805,59,10,45,1,2,1
2183,Normal,normal749,4210.968239945985,4,4,0,0,0,0
2184,Slow,slow748,1195.5610549197206,0,0,0,0,0,0
2185,Dangerous,dang749,4209.63910293133,203,100,101,0,2,0
2186,Slow,slow749,4207.509923980535,1,0,0,0,0,1
2187,Normal,normal741,3996.8272114036927,1,1,0,0,0,0
2188,Dangerous,dang741,3996.0902043079946,187,139,8,4,35,1
2189,Slow,slow741,3992.2153210114598,1,0,0,0,0,1
